swimmer_id,meet_id,meet_name,meet_date,age,sex_category,event,course,round,seed_time,final_time,split_50,split_100,split_150,split_200,data_source,meet_level,notes
S332,2026_PC_TERA_FAR_WESTERN,PC TERA Far Western Championships,2026-07-30,,M,200 FR,LCM,prelim,,2:25.64,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/393282/event/18/ (no splits, ages or seed times published there)",championship,"dates Jul 30 - Aug 2 2026; LONG COURSE METRES, retained only so the course guard is exercised on real data; age group recorded from the section header; age group 11 - 12; place 17"
S333,2026_PC_TERA_FAR_WESTERN,PC TERA Far Western Championships,2026-07-30,,M,200 FR,LCM,prelim,,2:25.74,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/393282/event/18/ (no splits, ages or seed times published there)",championship,"dates Jul 30 - Aug 2 2026; LONG COURSE METRES, retained only so the course guard is exercised on real data; age group recorded from the section header; age group 11 - 12; place 18"
S334,2026_PC_TERA_FAR_WESTERN,PC TERA Far Western Championships,2026-07-30,,M,200 FR,LCM,prelim,,2:26.05,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/393282/event/18/ (no splits, ages or seed times published there)",championship,"dates Jul 30 - Aug 2 2026; LONG COURSE METRES, retained only so the course guard is exercised on real data; age group recorded from the section header; age group 11 - 12; place 19"
S335,2026_PC_TERA_FAR_WESTERN,PC TERA Far Western Championships,2026-07-30,,M,200 FR,LCM,prelim,,2:26.57,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/393282/event/18/ (no splits, ages or seed times published there)",championship,"dates Jul 30 - Aug 2 2026; LONG COURSE METRES, retained only so the course guard is exercised on real data; age group recorded from the section header; age group 11 - 12; place 20"
S336,2026_PC_TERA_FAR_WESTERN,PC TERA Far Western Championships,2026-07-30,,M,200 FR,LCM,prelim,,2:26.66,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/393282/event/18/ (no splits, ages or seed times published there)",championship,"dates Jul 30 - Aug 2 2026; LONG COURSE METRES, retained only so the course guard is exercised on real data; age group recorded from the section header; age group 11 - 12; place 21"
S126,2026_PC_TERA_FAR_WESTERN,PC TERA Far Western Championships,2026-07-30,,M,200 FR,LCM,prelim,,2:27.77,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/393282/event/18/ (no splits, ages or seed times published there)",championship,"dates Jul 30 - Aug 2 2026; LONG COURSE METRES, retained only so the course guard is exercised on real data; age group recorded from the section header; age group 11 - 12; place 22; same name in 2 meets with different team listings; treated as one person, verify when splits arrive"
S337,2026_PC_TERA_FAR_WESTERN,PC TERA Far Western Championships,2026-07-30,,M,200 FR,LCM,prelim,,2:28.07,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/393282/event/18/ (no splits, ages or seed times published there)",championship,"dates Jul 30 - Aug 2 2026; LONG COURSE METRES, retained only so the course guard is exercised on real data; age group recorded from the section header; age group 11 - 12; place 23"
S338,2026_PC_TERA_FAR_WESTERN,PC TERA Far Western Championships,2026-07-30,,M,200 FR,LCM,prelim,,2:28.12,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/393282/event/18/ (no splits, ages or seed times published there)",championship,"dates Jul 30 - Aug 2 2026; LONG COURSE METRES, retained only so the course guard is exercised on real data; age group recorded from the section header; age group 11 - 12; place 24"
S339,2026_PC_TERA_FAR_WESTERN,PC TERA Far Western Championships,2026-07-30,,M,200 FR,LCM,final,,2:12.03,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/393282/event/18/ (no splits, ages or seed times published there)",championship,"dates Jul 30 - Aug 2 2026; LONG COURSE METRES, retained only so the course guard is exercised on real data; age group recorded from the section header; age group 10 and under; place 1"
S340,2026_PC_TERA_FAR_WESTERN,PC TERA Far Western Championships,2026-07-30,,M,200 FR,LCM,final,,2:22.80,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/393282/event/18/ (no splits, ages or seed times published there)",championship,"dates Jul 30 - Aug 2 2026; LONG COURSE METRES, retained only so the course guard is exercised on real data; age group recorded from the section header; age group 10 and under; place 2"
S341,2026_PC_TERA_FAR_WESTERN,PC TERA Far Western Championships,2026-07-30,,M,200 FR,LCM,final,,2:27.58,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/393282/event/18/ (no splits, ages or seed times published there)",championship,"dates Jul 30 - Aug 2 2026; LONG COURSE METRES, retained only so the course guard is exercised on real data; age group recorded from the section header; age group 10 and under; place 3"
S342,2026_PC_TERA_FAR_WESTERN,PC TERA Far Western Championships,2026-07-30,,M,200 FR,LCM,final,,2:27.75,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/393282/event/18/ (no splits, ages or seed times published there)",championship,"dates Jul 30 - Aug 2 2026; LONG COURSE METRES, retained only so the course guard is exercised on real data; age group recorded from the section header; age group 10 and under; place 4"
S343,2026_PC_TERA_FAR_WESTERN,PC TERA Far Western Championships,2026-07-30,,M,200 FR,LCM,final,,2:27.87,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/393282/event/18/ (no splits, ages or seed times published there)",championship,"dates Jul 30 - Aug 2 2026; LONG COURSE METRES, retained only so the course guard is exercised on real data; age group recorded from the section header; age group 10 and under; place 5"
S344,2026_PC_TERA_FAR_WESTERN,PC TERA Far Western Championships,2026-07-30,,M,200 FR,LCM,final,,2:28.34,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/393282/event/18/ (no splits, ages or seed times published there)",championship,"dates Jul 30 - Aug 2 2026; LONG COURSE METRES, retained only so the course guard is exercised on real data; age group recorded from the section header; age group 10 and under; place 6"
S345,2026_PC_TERA_FAR_WESTERN,PC TERA Far Western Championships,2026-07-30,,M,200 FR,LCM,final,,2:30.41,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/393282/event/18/ (no splits, ages or seed times published there)",championship,"dates Jul 30 - Aug 2 2026; LONG COURSE METRES, retained only so the course guard is exercised on real data; age group recorded from the section header; age group 10 and under; place 7"
S346,2026_PC_TERA_FAR_WESTERN,PC TERA Far Western Championships,2026-07-30,,M,200 FR,LCM,final,,2:31.98,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/393282/event/18/ (no splits, ages or seed times published there)",championship,"dates Jul 30 - Aug 2 2026; LONG COURSE METRES, retained only so the course guard is exercised on real data; age group recorded from the section header; age group 10 and under; place 8"
S347,2026_PC_TERA_FAR_WESTERN,PC TERA Far Western Championships,2026-07-30,,M,200 FR,LCM,final,,2:31.99,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/393282/event/18/ (no splits, ages or seed times published there)",championship,"dates Jul 30 - Aug 2 2026; LONG COURSE METRES, retained only so the course guard is exercised on real data; age group recorded from the section header; age group 10 and under; place 9"
S339,2026_PC_TERA_FAR_WESTERN,PC TERA Far Western Championships,2026-07-30,,M,200 FR,LCM,prelim,,2:14.37,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/393282/event/18/ (no splits, ages or seed times published there)",championship,"dates Jul 30 - Aug 2 2026; LONG COURSE METRES, retained only so the course guard is exercised on real data; age group recorded from the section header; age group 10 and under; place 1"
S340,2026_PC_TERA_FAR_WESTERN,PC TERA Far Western Championships,2026-07-30,,M,200 FR,LCM,prelim,,2:23.14,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/393282/event/18/ (no splits, ages or seed times published there)",championship,"dates Jul 30 - Aug 2 2026; LONG COURSE METRES, retained only so the course guard is exercised on real data; age group recorded from the section header; age group 10 and under; place 2"
S341,2026_PC_TERA_FAR_WESTERN,PC TERA Far Western Championships,2026-07-30,,M,200 FR,LCM,prelim,,2:28.50,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/393282/event/18/ (no splits, ages or seed times published there)",championship,"dates Jul 30 - Aug 2 2026; LONG COURSE METRES, retained only so the course guard is exercised on real data; age group recorded from the section header; age group 10 and under; place 3"
S342,2026_PC_TERA_FAR_WESTERN,PC TERA Far Western Championships,2026-07-30,,M,200 FR,LCM,prelim,,2:29.20,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/393282/event/18/ (no splits, ages or seed times published there)",championship,"dates Jul 30 - Aug 2 2026; LONG COURSE METRES, retained only so the course guard is exercised on real data; age group recorded from the section header; age group 10 and under; place 4"
S345,2026_PC_TERA_FAR_WESTERN,PC TERA Far Western Championships,2026-07-30,,M,200 FR,LCM,prelim,,2:30.12,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/393282/event/18/ (no splits, ages or seed times published there)",championship,"dates Jul 30 - Aug 2 2026; LONG COURSE METRES, retained only so the course guard is exercised on real data; age group recorded from the section header; age group 10 and under; place 5"
S343,2026_PC_TERA_FAR_WESTERN,PC TERA Far Western Championships,2026-07-30,,M,200 FR,LCM,prelim,,2:30.19,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/393282/event/18/ (no splits, ages or seed times published there)",championship,"dates Jul 30 - Aug 2 2026; LONG COURSE METRES, retained only so the course guard is exercised on real data; age group recorded from the section header; age group 10 and under; place 6"
S347,2026_PC_TERA_FAR_WESTERN,PC TERA Far Western Championships,2026-07-30,,M,200 FR,LCM,prelim,,2:31.12,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/393282/event/18/ (no splits, ages or seed times published there)",championship,"dates Jul 30 - Aug 2 2026; LONG COURSE METRES, retained only so the course guard is exercised on real data; age group recorded from the section header; age group 10 and under; place 7"
S344,2026_PC_TERA_FAR_WESTERN,PC TERA Far Western Championships,2026-07-30,,M,200 FR,LCM,prelim,,2:31.96,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/393282/event/18/ (no splits, ages or seed times published there)",championship,"dates Jul 30 - Aug 2 2026; LONG COURSE METRES, retained only so the course guard is exercised on real data; age group recorded from the section header; age group 10 and under; place 8"
S346,2026_PC_TERA_FAR_WESTERN,PC TERA Far Western Championships,2026-07-30,,M,200 FR,LCM,prelim,,2:32.81,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/393282/event/18/ (no splits, ages or seed times published there)",championship,"dates Jul 30 - Aug 2 2026; LONG COURSE METRES, retained only so the course guard is exercised on real data; age group recorded from the section header; age group 10 and under; place 9"
S348,2026_PC_TERA_FAR_WESTERN,PC TERA Far Western Championships,2026-07-30,,M,200 FR,LCM,prelim,,2:32.82,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/393282/event/18/ (no splits, ages or seed times published there)",championship,"dates Jul 30 - Aug 2 2026; LONG COURSE METRES, retained only so the course guard is exercised on real data; age group recorded from the section header; age group 10 and under; place 10"
S349,2026_PC_TERA_FAR_WESTERN,PC TERA Far Western Championships,2026-07-30,,M,200 FR,LCM,prelim,,2:32.98,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/393282/event/18/ (no splits, ages or seed times published there)",championship,"dates Jul 30 - Aug 2 2026; LONG COURSE METRES, retained only so the course guard is exercised on real data; age group recorded from the section header; age group 10 and under; place 11"
S350,2026_PC_TERA_FAR_WESTERN,PC TERA Far Western Championships,2026-07-30,,M,200 FR,LCM,prelim,,2:33.73,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/393282/event/18/ (no splits, ages or seed times published there)",championship,"dates Jul 30 - Aug 2 2026; LONG COURSE METRES, retained only so the course guard is exercised on real data; age group recorded from the section header; age group 10 and under; place 12"
S351,2026_PC_TERA_FAR_WESTERN,PC TERA Far Western Championships,2026-07-30,,M,200 FR,LCM,prelim,,2:34.77,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/393282/event/18/ (no splits, ages or seed times published there)",championship,"dates Jul 30 - Aug 2 2026; LONG COURSE METRES, retained only so the course guard is exercised on real data; age group recorded from the section header; age group 10 and under; place 13"
S352,2026_PC_TERA_FAR_WESTERN,PC TERA Far Western Championships,2026-07-30,,M,200 FR,LCM,prelim,,2:37.18,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/393282/event/18/ (no splits, ages or seed times published there)",championship,"dates Jul 30 - Aug 2 2026; LONG COURSE METRES, retained only so the course guard is exercised on real data; age group recorded from the section header; age group 10 and under; place 14"
S353,2026_PC_TERA_FAR_WESTERN,PC TERA Far Western Championships,2026-07-30,,M,200 FR,LCM,prelim,,2:37.91,,,,,"SwimCloud event page saved to PDF 2026-08-31, https://www.swimcloud.com/results/393282/event/18/ (no splits, ages or seed times published there)",championship,"dates Jul 30 - Aug 2 2026; LONG COURSE METRES, retained only so the course guard is exercised on real data; age group recorded from the section header; age group 10 and under; place 15"
